program_key,university,code,title,level,faculty,handbook_year,cricos_code,credit_points,duration_full_time,campus,intakes,ielts_overall,ielts_min_band,toefl_ibt,pte_overall,min_wam_percent,min_grade_band,requires_cognate_degree,source_url,source_updated_at,fetched_at
unsw:7440,UNSW Sydney,7440,Graduate Certificate in Physics for Science Teachers - GCertPhysTeach,graduate_certificate,Faculty of Science,2027,,24,,Sydney,Summer Term; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7440,,2026-09-02T00:28:34Z
unsw:7446,UNSW Sydney,7446,Graduate Certificate in Data Science,graduate_certificate,Faculty of Science,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7446,,2026-09-02T00:28:35Z
unsw:7450,UNSW Sydney,7450,Graduate Certificate in Marketing Analytics - GCertMarketingAnalytics,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7450,,2026-09-02T00:28:36Z
unsw:7452,UNSW Sydney,7452,Graduate Certificate in Human Resource Management - GCertHRM,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7452,,2026-09-02T00:28:39Z
unsw:7453,UNSW Sydney,7453,Graduate Certificate in Human Resource Analytics - GCertHRAnalytics,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7453,,2026-09-02T00:28:40Z
unsw:7454,UNSW Sydney,7454,Graduate Certificate in Leadership and Organisational Development - GCertLOD,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7454,,2026-09-02T00:28:41Z
unsw:7456,UNSW Sydney,7456,Graduate Certificate in Business Analytics - GradCertBusAn,graduate_certificate,UNSW Business School,2027,103145D,24,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7456,,2026-09-02T00:28:43Z
unsw:7457,UNSW Sydney,7457,Graduate Certificate in Analytics - GCertAnalytics,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7457,,2026-09-02T00:28:45Z
unsw:7458,UNSW Sydney,7458,Graduate Certificate in Diversity Equity and Inclusion - GCertDEI,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7458,,2026-09-02T00:28:46Z
unsw:7459,UNSW Sydney,7459,Graduate Certificate in Sustainable and Inclusive Business - GCertSustInclBus,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7459,,2026-09-02T00:28:47Z
unsw:7467,UNSW Sydney,7467,Graduate Certificate in Systems Engineering - GradCertSysEng,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7467,,2026-09-02T00:28:48Z
unsw:7471,UNSW Sydney,7471,Graduate Certificate in Cyber Security Leadership - GCertCyberSecLead,graduate_certificate,UNSW Canberra,2027,,24,,Canberra City,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7471,,2026-09-02T00:28:51Z
unsw:7472,UNSW Sydney,7472,Graduate Certificate in Procurement - GCertProc,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7472,,2026-09-02T00:28:53Z
unsw:7473,UNSW Sydney,7473,Graduate Certificate in Public Service Implementation - GCertPSI,graduate_certificate,UNSW Canberra,2027,,24,,Canberra City,Term 1; Term 2; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7473,,2026-09-02T00:28:53Z
unsw:7478,UNSW Sydney,7478,Graduate Certificate in Digital Engineering - GCertDE,graduate_certificate,UNSW Canberra,2027,,48,,Canberra City,Term 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7478,,2026-09-02T00:28:54Z
unsw:7480,UNSW Sydney,7480,Graduate Certificate in Actuarial Analytics - GCertActl,graduate_certificate,UNSW Business School,2027,"This program is currently being assessed for CRICOS registration. Until CRICOS registration is obtained (which cannot be guaranteed), this program will not be available to international applicants wishing to study in Australia. If you are interested in this program then please contact the faculty and we will advise you should the program become registered on CRICOS.",24,,Sydney,Term 1; Term 2; Term 3,,,,,60.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7480,,2026-09-02T00:28:56Z
unsw:7494,UNSW Sydney,7494,Graduate Certificate in AI Strategy - GCertAIStrat,graduate_certificate,UNSW Business School,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7494,,2026-09-02T00:28:57Z
unsw:7513,UNSW Sydney,7513,Graduate Certificate in Business Psychology - GCertBP,graduate_certificate,Faculty of Science,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7513,,2026-09-02T00:28:58Z
unsw:7543,UNSW Sydney,7543,Graduate Certificate in Computing - GCertComp,graduate_certificate,Faculty of Engineering,2027,052690E,24,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7543,,2026-09-02T00:28:59Z
unsw:7546,UNSW Sydney,7546,Graduate Certificate in Information Technology - GCertIT,graduate_certificate,Faculty of Engineering,2027,113781D,48,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7546,,2026-09-02T00:29:00Z
unsw:7561,UNSW Sydney,7561,Graduate Certificate in Workforce Planning - GCertWorkPlan,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7561,,2026-09-02T00:29:02Z
unsw:7571,UNSW Sydney,7571,Graduate Certificate in War Studies - GCertWarStudies,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7571,,2026-09-02T00:29:04Z
unsw:7572,UNSW Sydney,7572,Graduate Certificate in Strategy and Security - GCertStratSec,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7572,,2026-09-02T00:29:05Z
unsw:7573,UNSW Sydney,7573,Graduate Certificate in Security and Defence Management - GCertSecDefMgt,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7573,,2026-09-02T00:29:06Z
unsw:7595,UNSW Sydney,7595,Graduate Certificate in Project Management - GCertProjMgt,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7595,,2026-09-02T00:29:07Z
unsw:7632,UNSW Sydney,7632,Graduate Certificate in Special Operations and Irregular Warfare - GCertSpOpsIWar,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7632,,2026-09-02T00:29:08Z
unsw:7634,UNSW Sydney,7634,Graduate Certificate in Operations Analysis - GradCertOA,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7634,,2026-09-02T00:29:10Z
unsw:7637,UNSW Sydney,7637,Graduate Certificate in Explosive Ordnance - GCertEO,graduate_certificate,UNSW Canberra,2027,,24,,UNSW Canberra,Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7637,,2026-09-02T00:29:10Z
unsw:7649,UNSW Sydney,7649,Graduate Certificate in Cyber Security - GCCyber,graduate_certificate,Faculty of Engineering,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7649,,2026-09-02T00:29:11Z
unsw:7659,UNSW Sydney,7659,Graduate Certificate in Mathematics and Statistics - GCertMath&Stats,graduate_certificate,Faculty of Science,2027,056230A,24,,Sydney,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7659,,2026-09-02T00:29:12Z
unsw:7876,UNSW Sydney,7876,Graduate Certificate in Project Management - GCertPM,graduate_certificate,UNSW Canberra,2027,,24,,Canberra City,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7876,,2026-09-02T00:29:14Z
unsw:7877,UNSW Sydney,7877,Graduate Certificate in Healthcare Project Management - GCertHPM,graduate_certificate,Faculty of Medicine and Health,2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7877,,2026-09-02T00:29:15Z
unsw:7959,UNSW Sydney,7959,Graduate Certificate in Data Science and Decisions - GCDataSci,graduate_certificate,Faculty of Science,2027,0100702,24,,Sydney,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7959,,2026-09-02T00:29:16Z
unsw:7960,UNSW Sydney,7960,Graduate Certificate in Educational Leadership - GCertEdLead,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,068874K,24,,Sydney,Term 1; Term 2; Term 3,,,,,75.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7960,,2026-09-02T00:29:17Z
unsw:7970,UNSW Sydney,7970,Graduate Certificate in Counselling - GCertCouns,graduate_certificate,"Faculty of Arts, Design and Architecture",2027,,24,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/7970,,2026-09-02T00:29:18Z
unsw:8037,UNSW Sydney,8037,Master of Science - MSc,master,Faculty of Engineering,2027,084283M,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8037,,2026-09-02T00:29:20Z
unsw:8059,UNSW Sydney,8059,Master of Mine Geotechnical Engineering - MMineGeotech,master,Faculty of Engineering,2027,,72,,Sydney,Term 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8059,,2026-09-02T00:29:21Z
unsw:8095,UNSW Sydney,8095,Master of Clinical Optometry - MClinOptom,master,Faculty of Medicine and Health,2027,093022B,96,,Sydney,Term 1,,,,,65.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8095,,2026-09-02T00:29:23Z
unsw:8121,UNSW Sydney,8121,Master of Construction Project Management,master,"Faculty of Arts, Design and Architecture",2027,085910C,72,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8121,,2026-09-02T00:29:24Z
unsw:8127,UNSW Sydney,8127,Master of Property and Development,master,"Faculty of Arts, Design and Architecture",2027,055094A,72,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8127,,2026-09-02T00:29:26Z
unsw:8136,UNSW Sydney,8136,Master of Landscape Architecture - MLArch,master,"Faculty of Arts, Design and Architecture",2027,094952G,144,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8136,,2026-09-02T00:29:29Z
unsw:8143,UNSW Sydney,8143,Master of Architecture - MArch,master,"Faculty of Arts, Design and Architecture",2027,061906G,96,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8143,,2026-09-02T00:29:32Z
unsw:8144,UNSW Sydney,8144,Master of Architecture - MArch Master of Property and Development,master,"Faculty of Arts, Design and Architecture",2027,113667F,144,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8144,,2026-09-02T00:29:33Z
unsw:8148,UNSW Sydney,8148,Master of City Planning,master,"Faculty of Arts, Design and Architecture",2027,088355A,96,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8148,,2026-09-02T00:29:34Z
unsw:8161,UNSW Sydney,8161,Master of Financial Mathematics - MFinMath,master,Faculty of Science,2027,058739M,72,,Sydney,Term 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8161,,2026-09-02T00:29:38Z
unsw:8202,UNSW Sydney,8202,Master of Interpreting - MInt,master,"Faculty of Arts, Design and Architecture",2027,083233G,72,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8202,,2026-09-02T00:29:40Z
unsw:8203,UNSW Sydney,8203,Master of Translation - MTran,master,"Faculty of Arts, Design and Architecture",2027,083234F,72,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8203,,2026-09-02T00:29:41Z
unsw:8204,UNSW Sydney,8204,Master of Translation and Interpreting,master,"Faculty of Arts, Design and Architecture",2027,083246B,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8204,,2026-09-02T00:29:41Z
unsw:8224,UNSW Sydney,8224,-,other,"Faculty of Arts, Design and Architecture",2027,065349M,96,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8224,,2026-09-02T00:29:43Z
unsw:8232,UNSW Sydney,8232,Master of Journalism and Communication - MJournComm,master,"Faculty of Arts, Design and Architecture",2027,083249K,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8232,,2026-09-02T00:29:44Z
unsw:8233,UNSW Sydney,8233,Master of International Relations,master,"Faculty of Arts, Design and Architecture",2027,083232G,96,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8233,,2026-09-02T00:29:45Z
unsw:8234,UNSW Sydney,8234,Master of Public Relations and Advertising - MPRA Master of Design - MDes,master,"Faculty of Arts, Design and Architecture",2027,094951G,144,,"Paddington, Sydney",Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8234,,2026-09-02T00:29:47Z
unsw:8236,UNSW Sydney,8236,Master of Applied Linguistics - MAppLing,master,"Faculty of Arts, Design and Architecture",2027,083248M,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8236,,2026-09-02T00:29:47Z
unsw:8256,UNSW Sydney,8256,Master of Psychology (Clinical) - MPsychol(Clin),master,Faculty of Science,2027,001934A,96,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8256,,2026-09-02T00:29:50Z
unsw:8257,UNSW Sydney,8257,Master of Psychology (Forensic) - MPsychol(For),master,Faculty of Science,2027,028068E,96,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8257,,2026-09-02T00:29:51Z
unsw:8259,UNSW Sydney,8259,Master of Public Policy and Governance,master,"Faculty of Arts, Design and Architecture",2027,083243E,96,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8259,,2026-09-02T00:29:52Z
unsw:8266,UNSW Sydney,8266,Master of Clinical Neuropsychology - MClinNeuropsych,master,Faculty of Science,2027,114034J,48,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8266,,2026-09-02T00:29:54Z
unsw:8271,UNSW Sydney,8271,Master of Marine Science and Management - MMarScMgt,master,Faculty of Science,2027,085467F,72,,Sydney,Term 1; Term 3,,,,,65.0,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8271,,2026-09-02T00:29:55Z
unsw:8281,UNSW Sydney,8281,Master of Public Relations and Advertising,master,"Faculty of Arts, Design and Architecture",2027,083245C,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8281,,2026-09-02T00:29:56Z
unsw:8318,UNSW Sydney,8318,Master of Construction Project Management - MCPM Master of Property and Development,master,"Faculty of Arts, Design and Architecture",2027,102395E,108,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8318,,2026-09-02T00:29:59Z
unsw:8335,UNSW Sydney,8335,Master of Mining Engineering - MMinEng,master,Faculty of Engineering,2027,084284K,72,,Sydney,Term 1; Term 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8335,,2026-09-02T00:30:01Z
unsw:8338,UNSW Sydney,8338,Master of Engineering Science - MEngSc,master,Faculty of Engineering,2027,084282A,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8338,,2026-09-02T00:30:02Z
unsw:8339,UNSW Sydney,8339,Master of Engineering Science - MEngSc Master of Commerce - MCom,master,Faculty of Engineering,2027,108472D,144,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8339,,2026-09-02T00:30:03Z
unsw:8351,UNSW Sydney,8351,Master of Business Administration,master,UNSW Business School,2027,106822C,72,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8351,,2026-09-02T00:30:05Z
unsw:8356,UNSW Sydney,8356,Master of Business Administration (Executive) - MBA(Exec),master,UNSW Business School,2027,,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8356,,2026-09-02T00:30:08Z
unsw:8359,UNSW Sydney,8359,Master of Business Administration (Extension) - MBA(Ext),master,UNSW Business School,2027,109016J,120,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8359,,2026-09-02T00:30:09Z
unsw:8362,UNSW Sydney,8362,Master of Infectious Diseases Intelligence,master,Faculty of Medicine and Health,2027,089223E,48,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8362,,2026-09-02T00:30:11Z
unsw:8371,UNSW Sydney,8371,Master of International Business,master,UNSW Business School,2027,078546K,96,,Sydney,Term 1; Term 2; Term 3,,,,,,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8371,,2026-09-02T00:30:14Z
unsw:8388,UNSW Sydney,8388,Master of Business - MBus,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8388,,2026-09-02T00:30:14Z
unsw:8399,UNSW Sydney,8399,Master of Capability Management - MCapMgt,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8399,,2026-09-02T00:30:15Z
unsw:8404,UNSW Sydney,8404,Master of Commerce - MCom,master,UNSW Business School,2027,000933K,72,,Sydney,Term 1; Term 2; Term 3,,,,,,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8404,,2026-09-02T00:30:16Z
unsw:8406,UNSW Sydney,8406,Master of Finance - MFin,master,UNSW Business School,2027,038393J,48,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8406,,2026-09-02T00:30:17Z
unsw:8409,UNSW Sydney,8409,Master of Professional Accounting - MProfAcc,master,UNSW Business School,2027,051221J,72,,Sydney,Term 1; Term 2; Term 3,,,,,,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8409,,2026-09-02T00:30:20Z
unsw:8411,UNSW Sydney,8411,Master of Actuarial Studies - MActSt,master,UNSW Business School,2027,051222G,72,,Sydney,Term 1; Term 2; Term 3,,,,,,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8411,,2026-09-02T00:30:20Z
unsw:8412,UNSW Sydney,8412,Master of Economics - MEc,master,UNSW Business School,2027,055189E,48,,Sydney,Term 1,,,,,70.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8412,,2026-09-02T00:30:21Z
unsw:8413,UNSW Sydney,8413,Master of Financial Analysis - MFinAn,master,UNSW Business School,2027,058933J,48,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8413,,2026-09-02T00:30:22Z
unsw:8415,UNSW Sydney,8415,Master of Professional Accounting (Extension) - MProfAcc(Extn),master,UNSW Business School,2027,055635K,96,,Sydney,Term 1; Term 2; Term 3,,,,,,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8415,,2026-09-02T00:30:24Z
unsw:8416,UNSW Sydney,8416,Master of Actuarial Studies (Extension) - MActSt(Extn),master,UNSW Business School,2027,068778K,96,,Sydney,Term 1; Term 2; Term 3,,,,,,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8416,,2026-09-02T00:30:26Z
unsw:8417,UNSW Sydney,8417,Master of Commerce (Extension) - MCom(Extn),master,UNSW Business School,2027,056227G,96,,Sydney,Term 1; Term 2; Term 3,,,,,,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8417,,2026-09-02T00:30:26Z
unsw:8429,UNSW Sydney,8429,Master of Applied Economics - MAppEc,master,UNSW Business School,2027,102633G,96,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8429,,2026-09-02T00:30:27Z
unsw:8431,UNSW Sydney,8431,Master of Management - MMgt,master,UNSW Business School,2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8431,,2026-09-02T00:30:28Z
unsw:8433,UNSW Sydney,8433,Master of Financial Technology - MFinTech,master,UNSW Business School,2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8433,,2026-09-02T00:30:29Z
unsw:8436,UNSW Sydney,8436,Master of Applied Finance - MAppFin,master,UNSW Business School,2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8436,,2026-09-02T00:30:32Z
unsw:8437,UNSW Sydney,8437,Master of Analytics - MAnalytics,master,UNSW Business School,2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8437,,2026-09-02T00:30:33Z
unsw:8451,UNSW Sydney,8451,Master of Human Resource Management,master,UNSW Business School,2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8451,,2026-09-02T00:30:35Z
unsw:8476,UNSW Sydney,8476,Master of Finance - MFin,master,UNSW Business School,2027,116979K,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8476,,2026-09-02T00:30:37Z
unsw:8478,UNSW Sydney,8478,Master of Digital Engineering,master,UNSW Canberra,2027,,96,,Canberra City,Term 1,,,,,65.0,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8478,,2026-09-02T00:30:38Z
unsw:8494,UNSW Sydney,8494,Master of AI Leadership and Strategy - MAILead,master,UNSW Business School,2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8494,,2026-09-02T00:30:40Z
unsw:8513,UNSW Sydney,8513,Master of Business Psychology,master,Faculty of Science,2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8513,,2026-09-02T00:30:40Z
unsw:8518,UNSW Sydney,8518,Master of Physical Oceanography - MPhysOc,master,Faculty of Science,2027,106823B,72,,Sydney,Term 1; Term 2; Term 3,,,,,70.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8518,,2026-09-02T00:30:42Z
unsw:8543,UNSW Sydney,8543,Master of Information Technology,master,Faculty of Engineering,2027,061294J,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8543,,2026-09-02T00:30:43Z
unsw:8544,UNSW Sydney,8544,Master of Information Technology - MIT Master of Commerce - MCom,master,Faculty of Engineering,2027,108473C,144,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8544,,2026-09-02T00:30:44Z
unsw:8561,UNSW Sydney,8561,Master of Workforce Planning - MWorkPlan,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8561,,2026-09-02T00:30:45Z
unsw:8563,UNSW Sydney,8563,Master of Strategic People Management - MStratPMgt,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8563,,2026-09-02T00:30:46Z
unsw:8564,UNSW Sydney,8564,Master of Logistics Management - MLogMgt,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8564,,2026-09-02T00:30:48Z
